Caso;Falta;Localizacao;Contingencia;Fase;TensaoModuloCurto;TensaoAnguloCurto;CorrenteModuloCurto;CorrenteAnguloCurto;BarraOrigem;TensaoModuloOrigem;TensaoAnguloOrigem;BarraDestino;TensaoModuloDestino;TensaoAnguloDestino;Circuito;CorrenteModuloCircuito;CorrenteAnguloCircuito;Identificacao;Impedancia_Ponto;Impedancia_Mod;Impedancia_Ang
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;Z;0.233;-178.5;5626.0;-84.6;6131 EXTREM-RN230;0.123;-177.2;5245 NATAL3-RN230;0.233;-178.5;4L(04F4;-961.0;-78.9;04F4-6131-5245-4L;CN;252.47;-178.49
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;A;0.0;0.0;16879.0;-84.6;6131 EXTREM-RN230;0.29;-1.8;9529 EXTRMZCER017;0.412;-0.4;5T(;385.0;-87.2;5T(-6131-9529-5T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;B;0.942;-111.8;0.0;0.0;6131 EXTREM-RN230;0.93;-110.7;9529 EXTRMZCER017;0.889;-103.4;5T(;385.0;-87.2;5T(-6131-9529-5T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;C;0.926;112.2;0.0;0.0;6131 EXTREM-RN230;0.922;110.9;9529 EXTRMZCER017;0.892;103.4;5T(;385.0;-87.2;5T(-6131-9529-5T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;P;0.617;0.3;5626.0;-84.6;6131 EXTREM-RN230;0.706;-0.1;9529 EXTRMZCER017;0.706;-0.1;5T(;0.0;0.0;5T(-6131-9529-5T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;N;0.383;179.6;5626.0;-84.6;6131 EXTREM-RN230;0.294;-179.7;9529 EXTRMZCER017;0.294;-179.7;5T(;0.0;0.0;5T(-6131-9529-5T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;Z;0.233;-178.5;5626.0;-84.6;6131 EXTREM-RN230;0.123;-177.2;9529 EXTRMZCER017;0.0;0.0;5T(;385.0;-87.2;5T(-6131-9529-5T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;A;0.0;0.0;16879.0;-84.6;5241 NATAL2-RN230;0.1;-4.4;5254 PARAIS-RN230;0.656;-0.7;1L(04N1;1216.0;-79.6;04N1-5241-5254-1L;AB;74.88;-34.12
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;B;0.942;-111.8;0.0;0.0;5241 NATAL2-RN230;0.934;-108.9;5254 PARAIS-RN230;0.947;-113.9;1L(04N1;-494.0;-82.9;04N1-5241-5254-1L;AN;9.83;-105.28
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;C;0.926;112.2;0.0;0.0;5241 NATAL2-RN230;0.901;109.6;5254 PARAIS-RN230;0.948;113.9;1L(04N1;-494.0;-82.9;04N1-5241-5254-1L;BC;9999.99;0.0
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;P;0.617;0.3;5626.0;-84.6;5241 NATAL2-RN230;0.634;0.3;5254 PARAIS-RN230;0.847;-0.2;1L(04N1;570.0;-80.6;04N1-5241-5254-1L;BN;347.28;-22.66
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;N;0.383;179.6;5626.0;-84.6;5241 NATAL2-RN230;0.366;179.5;5254 PARAIS-RN230;0.153;-179.0;1L(04N1;570.0;-80.6;04N1-5241-5254-1L;CA;73.46;-164.23
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;Z;0.233;-178.5;5626.0;-84.6;5241 NATAL2-RN230;0.169;-175.1;5254 PARAIS-RN230;0.037;-176.5;1L(04N1;79.0;-66.0;04N1-5241-5254-1L;CN;334.87;-164.1
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;A;0.0;0.0;16879.0;-84.6;5241 NATAL2-RN230;0.1;-4.4;5276 NTDT1--RN000;0.282;1.6;1T(04T1;329.0;-85.1;04T1-5241-5276-1T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;B;0.942;-111.8;0.0;0.0;5241 NATAL2-RN230;0.934;-108.9;5276 NTDT1--RN000;0.877;-98.0;1T(04T1;329.0;-85.1;04T1-5241-5276-1T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;C;0.926;112.2;0.0;0.0;5241 NATAL2-RN230;0.901;109.6;5276 NTDT1--RN000;0.872;98.0;1T(04T1;329.0;-85.1;04T1-5241-5276-1T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;P;0.617;0.3;5626.0;-84.6;5241 NATAL2-RN230;0.634;0.3;5276 NTDT1--RN000;0.634;0.3;1T(04T1;0.0;0.0;04T1-5241-5276-1T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;N;0.383;179.6;5626.0;-84.6;5241 NATAL2-RN230;0.366;179.5;5276 NTDT1--RN000;0.366;179.5;1T(04T1;0.0;0.0;04T1-5241-5276-1T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;Z;0.233;-178.5;5626.0;-84.6;5241 NATAL2-RN230;0.169;-175.1;5276 NTDT1--RN000;0.013;4.9;1T(04T1;329.0;-85.1;04T1-5241-5276-1T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;A;0.0;0.0;16879.0;-84.6;5241 NATAL2-RN230;0.1;-4.4;5254 PARAIS-RN230;0.656;-0.7;2L(04N2;1224.0;-79.6;04N2-5241-5254-2L;AB;74.8;-34.14
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;B;0.942;-111.8;0.0;0.0;5241 NATAL2-RN230;0.934;-108.9;5254 PARAIS-RN230;0.947;-113.9;2L(04N2;-488.0;-83.0;04N2-5241-5254-2L;AN;9.71;-105.27
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;C;0.926;112.2;0.0;0.0;5241 NATAL2-RN230;0.901;109.6;5254 PARAIS-RN230;0.948;113.9;2L(04N2;-488.0;-83.0;04N2-5241-5254-2L;BC;9999.99;0.0
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;P;0.617;0.3;5626.0;-84.6;5241 NATAL2-RN230;0.634;0.3;5254 PARAIS-RN230;0.847;-0.2;2L(04N2;571.0;-80.6;04N2-5241-5254-2L;BN;361.27;-22.46
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;N;0.383;179.6;5626.0;-84.6;5241 NATAL2-RN230;0.366;179.5;5254 PARAIS-RN230;0.153;-179.0;2L(04N2;571.0;-80.6;04N2-5241-5254-2L;CA;73.38;-164.24
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;Z;0.233;-178.5;5626.0;-84.6;5241 NATAL2-RN230;0.169;-175.1;5254 PARAIS-RN230;0.037;-176.5;2L(04N2;85.0;-66.2;04N2-5241-5254-2L;CN;348.36;-163.9
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;A;0.0;0.0;16879.0;-84.6;5241 NATAL2-RN230;0.1;-4.4;0 REATOR_LINHA;0.0;0.0;10R(;4.0;-85.1;10R(-5241-0-10;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;B;0.942;-111.8;0.0;0.0;5241 NATAL2-RN230;0.934;-108.9;0 REATOR_LINHA;0.0;0.0;10R(;4.0;-85.1;10R(-5241-0-10;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;C;0.926;112.2;0.0;0.0;5241 NATAL2-RN230;0.901;109.6;0 REATOR_LINHA;0.0;0.0;10R(;4.0;-85.1;10R(-5241-0-10;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;P;0.617;0.3;5626.0;-84.6;5241 NATAL2-RN230;0.634;0.3;0 REATOR_LINHA;0.0;0.0;10R(;0.0;0.0;10R(-5241-0-10;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;N;0.383;179.6;5626.0;-84.6;5241 NATAL2-RN230;0.366;179.5;0 REATOR_LINHA;0.0;0.0;10R(;0.0;0.0;10R(-5241-0-10;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;Z;0.233;-178.5;5626.0;-84.6;5241 NATAL2-RN230;0.169;-175.1;0 REATOR_LINHA;0.0;0.0;10R(;4.0;-85.1;10R(-5241-0-10;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;A;0.0;0.0;16879.0;-84.6;5241 NATAL2-RN230;0.1;-4.4;5243 NATAL2-RN069;0.546;-64.8;2T(04T2;332.0;-85.1;04T2-5241-5243-2T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;B;0.942;-111.8;0.0;0.0;5241 NATAL2-RN230;0.934;-108.9;5243 NATAL2-RN069;0.557;-114.7;2T(04T2;332.0;-85.1;04T2-5241-5243-2T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;C;0.926;112.2;0.0;0.0;5241 NATAL2-RN230;0.901;109.6;5243 NATAL2-RN069;1.0;90.0;2T(04T2;332.0;-85.1;04T2-5241-5243-2T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;P;0.617;0.3;5626.0;-84.6;5241 NATAL2-RN230;0.634;0.3;5243 NATAL2-RN069;0.634;-29.7;2T(04T2;0.0;0.0;04T2-5241-5243-2T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;N;0.383;179.6;5626.0;-84.6;5241 NATAL2-RN230;0.366;179.5;5243 NATAL2-RN069;0.366;-150.5;2T(04T2;0.0;0.0;04T2-5241-5243-2T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;Z;0.233;-178.5;5626.0;-84.6;5241 NATAL2-RN230;0.169;-175.1;5243 NATAL2-RN069;0.0;0.0;2T(04T2;332.0;-85.1;04T2-5241-5243-2T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;A;0.0;0.0;16879.0;-84.6;5241 NATAL2-RN230;0.1;-4.4;5243 NATAL2-RN069;0.546;-64.8;3T(04T3;326.0;-85.1;04T3-5241-5243-3T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;B;0.942;-111.8;0.0;0.0;5241 NATAL2-RN230;0.934;-108.9;5243 NATAL2-RN069;0.557;-114.7;3T(04T3;326.0;-85.1;04T3-5241-5243-3T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;C;0.926;112.2;0.0;0.0;5241 NATAL2-RN230;0.901;109.6;5243 NATAL2-RN069;1.0;90.0;3T(04T3;326.0;-85.1;04T3-5241-5243-3T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;P;0.617;0.3;5626.0;-84.6;5241 NATAL2-RN230;0.634;0.3;5243 NATAL2-RN069;0.634;-29.7;3T(04T3;0.0;0.0;04T3-5241-5243-3T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;N;0.383;179.6;5626.0;-84.6;5241 NATAL2-RN230;0.366;179.5;5243 NATAL2-RN069;0.366;-150.5;3T(04T3;0.0;0.0;04T3-5241-5243-3T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;Z;0.233;-178.5;5626.0;-84.6;5241 NATAL2-RN230;0.169;-175.1;5243 NATAL2-RN069;0.0;0.0;3T(04T3;326.0;-85.1;04T3-5241-5243-3T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;A;0.0;0.0;16879.0;-84.6;5241 NATAL2-RN230;0.1;-4.4;5243 NATAL2-RN069;0.546;-64.8;4T(04T4;339.0;-85.1;04T4-5241-5243-4T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;B;0.942;-111.8;0.0;0.0;5241 NATAL2-RN230;0.934;-108.9;5243 NATAL2-RN069;0.557;-114.7;4T(04T4;339.0;-85.1;04T4-5241-5243-4T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;C;0.926;112.2;0.0;0.0;5241 NATAL2-RN230;0.901;109.6;5243 NATAL2-RN069;1.0;90.0;4T(04T4;339.0;-85.1;04T4-5241-5243-4T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;P;0.617;0.3;5626.0;-84.6;5241 NATAL2-RN230;0.634;0.3;5243 NATAL2-RN069;0.634;-29.7;4T(04T4;0.0;0.0;04T4-5241-5243-4T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;N;0.383;179.6;5626.0;-84.6;5241 NATAL2-RN230;0.366;179.5;5243 NATAL2-RN069;0.366;-150.5;4T(04T4;0.0;0.0;04T4-5241-5243-4T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;Z;0.233;-178.5;5626.0;-84.6;5241 NATAL2-RN230;0.169;-175.1;5243 NATAL2-RN069;0.0;0.0;4T(04T4;339.0;-85.1;04T4-5241-5243-4T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;A;0.0;0.0;16879.0;-84.6;5241 NATAL2-RN230;0.1;-4.4;0 -REFERENCIA-;1.0;0.0;10H(1x0030;13.0;-85.1;0030-5241-0-10;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;B;0.942;-111.8;0.0;0.0;5241 NATAL2-RN230;0.934;-108.9;0 -REFERENCIA-;1.0;-120.0;10H(1x0030;13.0;-85.1;0030-5241-0-10;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;C;0.926;112.2;0.0;0.0;5241 NATAL2-RN230;0.901;109.6;0 -REFERENCIA-;1.0;120.0;10H(1x0030;13.0;-85.1;0030-5241-0-10;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;P;0.617;0.3;5626.0;-84.6;5241 NATAL2-RN230;0.634;0.3;0 -REFERENCIA-;1.0;0.0;10H(1x0030;0.0;0.0;0030-5241-0-10;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;N;0.383;179.6;5626.0;-84.6;5241 NATAL2-RN230;0.366;179.5;0 -REFERENCIA-;0.0;0.0;10H(1x0030;0.0;0.0;0030-5241-0-10;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;Z;0.233;-178.5;5626.0;-84.6;5241 NATAL2-RN230;0.169;-175.1;0 -REFERENCIA-;0.0;0.0;10H(1x0030;13.0;-85.1;0030-5241-0-10;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;A;0.0;0.0;16879.0;-84.6;5241 NATAL2-RN230;0.1;-4.4;5245 NATAL3-RN230;0.0;0.0;3L(04N3;-1891.0;-81.5;04N3-5241-5245-3L;AB;74.84;145.87
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;B;0.942;-111.8;0.0;0.0;5241 NATAL2-RN230;0.934;-108.9;5245 NATAL3-RN230;0.942;-111.8;3L(04N3;-182.0;-90.6;04N3-5241-5245-3L;AN;4.13;81.85
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;C;0.926;112.2;0.0;0.0;5241 NATAL2-RN230;0.901;109.6;5245 NATAL3-RN230;0.926;112.2;3L(04N3;-182.0;-90.6;04N3-5241-5245-3L;BC;9999.99;0.0
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;P;0.617;0.3;5626.0;-84.6;5241 NATAL2-RN230;0.634;0.3;5245 NATAL3-RN230;0.617;0.3;3L(04N3;-570.0;-80.6;04N3-5241-5245-3L;BN;81.03;-16.4
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;N;0.383;179.6;5626.0;-84.6;5241 NATAL2-RN230;0.366;179.5;5245 NATAL3-RN230;0.383;179.6;3L(04N3;-570.0;-80.6;04N3-5241-5245-3L;CA;73.42;15.76
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;Z;0.233;-178.5;5626.0;-84.6;5241 NATAL2-RN230;0.169;-175.1;5245 NATAL3-RN230;0.233;-178.5;3L(04N3;-750.0;-83.0;04N3-5241-5245-3L;CN;78.14;-157.84
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;A;0.0;0.0;16879.0;-84.6;5241 NATAL2-RN230;0.1;-4.4;0 REATOR_LINHA;0.0;0.0;10R(;4.0;-85.1;10R(-5241-0-10;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;B;0.942;-111.8;0.0;0.0;5241 NATAL2-RN230;0.934;-108.9;0 REATOR_LINHA;0.0;0.0;10R(;4.0;-85.1;10R(-5241-0-10;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;C;0.926;112.2;0.0;0.0;5241 NATAL2-RN230;0.901;109.6;0 REATOR_LINHA;0.0;0.0;10R(;4.0;-85.1;10R(-5241-0-10;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;P;0.617;0.3;5626.0;-84.6;5241 NATAL2-RN230;0.634;0.3;0 REATOR_LINHA;0.0;0.0;10R(;0.0;0.0;10R(-5241-0-10;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;N;0.383;179.6;5626.0;-84.6;5241 NATAL2-RN230;0.366;179.5;0 REATOR_LINHA;0.0;0.0;10R(;0.0;0.0;10R(-5241-0-10;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;Z;0.233;-178.5;5626.0;-84.6;5241 NATAL2-RN230;0.169;-175.1;0 REATOR_LINHA;0.0;0.0;10R(;4.0;-85.1;10R(-5241-0-10;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;A;0.0;0.0;16879.0;-84.6;5241 NATAL2-RN230;0.1;-4.4;5245 NATAL3-RN230;0.0;0.0;4L(04N4;-1885.0;-81.6;04N4-5241-5245-4L;AB;74.84;145.87
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;B;0.942;-111.8;0.0;0.0;5241 NATAL2-RN230;0.934;-108.9;5245 NATAL3-RN230;0.942;-111.8;4L(04N4;-177.0;-91.7;04N4-5241-5245-4L;AN;4.11;81.87
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;C;0.926;112.2;0.0;0.0;5241 NATAL2-RN230;0.901;109.6;5245 NATAL3-RN230;0.926;112.2;4L(04N4;-177.0;-91.7;04N4-5241-5245-4L;BC;9999.99;0.0
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;P;0.617;0.3;5626.0;-84.6;5241 NATAL2-RN230;0.634;0.3;5245 NATAL3-RN230;0.617;0.3;4L(04N4;-570.0;-80.6;04N4-5241-5245-4L;BN;80.41;-16.41
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;N;0.383;179.6;5626.0;-84.6;5241 NATAL2-RN230;0.366;179.5;5245 NATAL3-RN230;0.383;179.6;4L(04N4;-570.0;-80.6;04N4-5241-5245-4L;CA;73.42;15.76
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;Z;0.233;-178.5;5626.0;-84.6;5241 NATAL2-RN230;0.169;-175.1;5245 NATAL3-RN230;0.233;-178.5;4L(04N4;-745.0;-83.2;04N4-5241-5245-4L;CN;77.54;-157.85
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;A;0.0;0.0;16879.0;-84.6;5246 NATAL3-RN069;0.577;-59.1;43993 NTT-T1-RN000;0.369;1.6;1T(04T1;-916.0;-88.7;04T1-5246-4399-1T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;B;0.942;-111.8;0.0;0.0;5246 NATAL3-RN069;0.586;-120.4;43993 NTT-T1-RN000;0.881;-100.3;1T(04T1;916.0;-88.7;04T1-5246-4399-1T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;C;0.926;112.2;0.0;0.0;5246 NATAL3-RN069;1.0;90.0;43993 NTT-T1-RN000;0.88;100.3;1T(04T1;0.0;0.0;04T1-5246-4399-1T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;P;0.617;0.3;5626.0;-84.6;5246 NATAL3-RN069;0.671;-29.7;43993 NTT-T1-RN000;0.676;0.3;1T(04T1;-529.0;-118.7;04T1-5246-4399-1T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;N;0.383;179.6;5626.0;-84.6;5246 NATAL3-RN069;0.329;-150.5;43993 NTT-T1-RN000;0.325;179.4;1T(04T1;-529.0;-58.7;04T1-5246-4399-1T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;Z;0.233;-178.5;5626.0;-84.6;5246 NATAL3-RN069;0.0;0.0;43993 NTT-T1-RN000;0.018;9.6;1T(04T1;0.0;0.0;04T1-5246-4399-1T;;;
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;A;0.0;0.0;16879.0;-84.6;5246 NATAL3-RN069;0.577;-59.1;5257 PNA----RN069;0.582;-58.5;1L(;105.0;-90.0;1L(-5246-5257-1L;AB;112.87;-89.0
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;B;0.942;-111.8;0.0;0.0;5246 NATAL3-RN069;0.586;-120.4;5257 PNA----RN069;0.588;-121.2;1L(;-105.0;-90.0;1L(-5246-5257-1L;AN;219.51;-149.06
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;C;0.926;112.2;0.0;0.0;5246 NATAL3-RN069;1.0;90.0;5257 PNA----RN069;1.0;90.0;1L(;0.0;0.0;1L(-5246-5257-1L;BC;583.73;-11.15
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;P;0.617;0.3;5626.0;-84.6;5246 NATAL3-RN069;0.671;-29.7;5257 PNA----RN069;0.676;-29.8;1L(;60.0;-120.0;1L(-5246-5257-1L;BN;222.89;-30.42
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;N;0.383;179.6;5626.0;-84.6;5246 NATAL3-RN069;0.329;-150.5;5257 PNA----RN069;0.324;-150.3;1L(;60.0;-60.0;1L(-5246-5257-1L;CA;579.87;-168.78
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;Z;0.233;-178.5;5626.0;-84.6;5246 NATAL3-RN069;0.0;0.0;5257 PNA----RN069;0.0;0.0;1L(;0.0;0.0;1L(-5246-5257-1L;CN;9999.99;0.0
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;A;0.0;0.0;16879.0;-84.6;5246 NATAL3-RN069;0.577;-59.1;5257 PNA----RN069;0.582;-58.5;2L(;105.0;-90.0;2L(-5246-5257-2L;AB;112.87;-89.0
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;B;0.942;-111.8;0.0;0.0;5246 NATAL3-RN069;0.586;-120.4;5257 PNA----RN069;0.588;-121.2;2L(;-105.0;-90.0;2L(-5246-5257-2L;AN;219.51;-149.06
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;C;0.926;112.2;0.0;0.0;5246 NATAL3-RN069;1.0;90.0;5257 PNA----RN069;1.0;90.0;2L(;0.0;0.0;2L(-5246-5257-2L;BC;583.73;-11.15
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;P;0.617;0.3;5626.0;-84.6;5246 NATAL3-RN069;0.671;-29.7;5257 PNA----RN069;0.676;-29.8;2L(;60.0;-120.0;2L(-5246-5257-2L;BN;222.89;-30.42
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;N;0.383;179.6;5626.0;-84.6;5246 NATAL3-RN069;0.329;-150.5;5257 PNA----RN069;0.324;-150.3;2L(;60.0;-60.0;2L(-5246-5257-2L;CA;579.87;-168.78
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;Z;0.233;-178.5;5626.0;-84.6;5246 NATAL3-RN069;0.0;0.0;5257 PNA----RN069;0.0;0.0;2L(;0.0;0.0;2L(-5246-5257-2L;CN;9999.99;0.0
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;A;0.0;0.0;16879.0;-84.6;5246 NATAL3-RN069;0.577;-59.1;5258 POTIGU-RN069;0.593;-57.4;1L(;2013.0;-90.0;1L(-5246-5258-1L;AB;5.87;-89.0
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;B;0.942;-111.8;0.0;0.0;5246 NATAL3-RN069;0.586;-120.4;5258 POTIGU-RN069;0.593;-122.6;1L(;-2013.0;-90.0;1L(-5246-5258-1L;AN;11.42;-149.06
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;C;0.926;112.2;0.0;0.0;5246 NATAL3-RN069;1.0;90.0;5258 POTIGU-RN069;1.0;90.0;1L(;0.0;0.0;1L(-5246-5258-1L;BC;30.36;-11.15
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;P;0.617;0.3;5626.0;-84.6;5246 NATAL3-RN069;0.671;-29.7;5258 POTIGU-RN069;0.684;-30.0;1L(;1162.0;-120.0;1L(-5246-5258-1L;BN;11.59;-30.42
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;N;0.383;179.6;5626.0;-84.6;5246 NATAL3-RN069;0.329;-150.5;5258 POTIGU-RN069;0.316;-150.0;1L(;1162.0;-60.0;1L(-5246-5258-1L;CA;30.16;-168.78
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;Z;0.233;-178.5;5626.0;-84.6;5246 NATAL3-RN069;0.0;0.0;5258 POTIGU-RN069;0.0;0.0;1L(;0.0;0.0;1L(-5246-5258-1L;CN;9999.99;0.0
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;A;0.0;0.0;16879.0;-84.6;5246 NATAL3-RN069;0.577;-59.1;76840 D#BFORMO 69A;0.621;-55.7;1L(;486.0;-86.2;1L(-5246-7684-1L;AB;24.3;-92.84
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;B;0.942;-111.8;0.0;0.0;5246 NATAL3-RN069;0.586;-120.4;76840 D#BFORMO 69A;0.6;-125.7;1L(;-486.0;-86.2;1L(-5246-7684-1L;AN;47.26;-152.9
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;C;0.926;112.2;0.0;0.0;5246 NATAL3-RN069;1.0;90.0;76840 D#BFORMO 69A;1.0;90.0;1L(;0.0;0.0;1L(-5246-7684-1L;BC;125.66;-14.99
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;P;0.617;0.3;5626.0;-84.6;5246 NATAL3-RN069;0.671;-29.7;76840 D#BFORMO 69A;0.702;-30.6;1L(;281.0;-116.2;1L(-5246-7684-1L;BN;47.98;-34.26
46;FT;5245 NATAL3-RN230;Close-in Loc  5245: 5241: 3L;N;0.383;179.6;5626.0;-84.6;5246 NATAL3-RN069;0.329;-150.5;76840 D#BFORMO 69A;0.298;-148.6;1L(;281.0;-56.2;1L(-5246-7684-1L;CA;124.83;-172.62
